x_1	x_2	y_1	y_2	P(x_1)	P(x_2)	P(y_1)	P(y_2)	P(x_1, y_1)	P(x_1, y_2)	P(x_2, y_1)	P(x_2, y_2)	P(y_1|x_1)	P(y_2|x_2)	P(x_1|y_1)	P(x_2|y_2)
She was as friendly as An old angry cat	She was as friendly as A newborn puppy	She wasn't kind at all	She was happy to see us	1.848916624231043e-25	4.870698974384673e-21	1.0629454706844535e-13	7.997658909256906e-12	2.7991888401086452e-33	4.844377727147175e-32	9.309156433326789e-31	1.1442708874559845e-26	0.05462581603909256	0.9999186521368726	0.002997905509966928	0.9999957664244794
She has the attention span of A gnat	She has the attention span of a dolphin	She has a short attention span	She has a long attention span	2.300101808035435e-17	1.6487841610176264e-15	3.974229649200859e-12	1.3754014804139986e-13	1.1486728992611097e-22	1.4177278387189985e-24	7.845447817795992e-21	1.9016599229162905e-22	0.9878081642332793	0.02366539716641204	0.014429992829640761	0.9925999566259888
The house is the age of a mummy from ancient Egypt	The house is the age of The Mummy starring Tom Cruise	The house is old	The house is young	9.562411669257515e-21	1.0081389154412218e-23	2.1727021030830614e-09	2.117311219332103e-11	1.0497741846030275e-25	4.738562118157424e-28	1.1815337704789273e-29	3.106043897987717e-31	0.9955063965486514	0.025614866653321577	0.9998874614350695	0.0006550529880693535
The can holds all the noodles of Chef Boyardee's pantry	"The can holds all the noodles of a ""fun size"" portion of food"	The can holds many noodles	The can has few noodles in it	3.280661199544964e-31	2.843669541548593e-34	8.538504911828698e-20	1.281194783198463e-19	2.7409284275033684e-38	3.2566295892766154e-41	7.219221513839041e-42	6.02594560532434e-44	0.9988132616709432	0.0082779879915168	0.9997366833624591	0.0018469450853451468
The ballerina had the elegance and grace of a flamingo.	The ballerina had the elegance and grace of a hippopotamus.	The ballerina was graceful.	The ballerina was clumsy.	1.065807147865982e-22	8.24663545378761e-24	1.0516267316296125e-16	6.466091334219392e-18	5.189871448195858e-31	7.33050804726912e-33	3.6196172945684886e-32	4.078379223623183e-32	0.9860720840212372	0.5297974887342806	0.9348032050181514	0.8476438812561751
The dog is as courageous as the cowardly lion.	The dog is as courageous as an entire army.	The dog is cowardly.	The dog is very brave.	1.685105977998651e-21	1.7889332865419058e-22	2.948503659819038e-17	1.338954637015592e-15	5.801241195171261e-30	8.350732742656514e-29	3.137266860051151e-31	9.296350293904544e-30	0.06495727436571325	0.967354404479696	0.9486952847338976	0.10017221862592252
The balloon had the floating ability of Aquaman beneath the water	The balloon had the floating ability of Aquaman on land	The balloon is good at floating	The balloon floats poorly	1.2610029470993648e-29	1.2728351203241064e-27	6.190622717739163e-16	1.175409699733889e-16	6.402403227196885e-39	5.091350523030587e-40	1.9787188468597383e-37	7.597102465100261e-38	0.9263354941094395	0.27742556794675566	0.031342188449670697	0.9933429133218579
The metal is a snakeskin.	The metal is a mirror.	The metal is rough.	The metal is smooth.	4.539179057686077e-20	9.393624134984515e-17	5.371965163509192e-16	2.377229580110387e-16	1.2216997399012026e-26	1.3551178750919596e-26	1.1348741975316617e-23	3.740592892122283e-23	0.47411183965553744	0.767227595497478	0.001075349134553892	0.9996378576422036
The place was as joyful as a party	The place was as joyful as a funeral	The place was joyful.	The place was miserable.	4.674796893896083e-17	5.865969865173767e-17	3.0924832314568093e-16	6.402331613555095e-16	8.255782334319698e-27	1.313013163040902e-28	6.3289620904367626e-27	2.5630793496816095e-27	0.9843448185598668	0.28824419757174335	0.5660560167448773	0.951268461074688
This is as crispy as fried bacon!	This is as crispy as raw bacon!	The item is very crispy.	The item isn't crispy at all.	1.40252919873968e-20	2.5265467012594355e-22	3.86530898270676e-18	9.622023759530003e-20	3.202877177729453e-33	1.4463887310753664e-34	4.5689029237181495e-35	2.1046576668303104e-36	0.9567921793619565	0.044036311135763104	0.9859356324217127	0.014342422154653174
He's as cute as a red panda!	He's as cute as a blobfish.	He was very cute.	He was not very cute.	6.444387067033791e-21	3.5830397916452175e-21	1.3903434518168624e-13	3.0410913200487385e-16	4.2773527160798e-31	7.76467576757373e-35	8.819247852341845e-31	2.105664699284769e-33	0.9998185030083422	0.0023818915959775344	0.32660022680948964	0.964436243199203
The metal has the strength of Hercules.	The metal has the strength of a wet angel hair pasta noodle.	The metal is very strong	The metal is very weak	2.4969781840235262e-22	1.7082966621937637e-28	3.797896941234297e-12	2.5867896248365523e-13	2.1748578200453587e-28	1.0809691129694093e-30	8.975792607545695e-36	1.7300501109067263e-35	0.9950542838403256	0.6584072052037221	0.9999999587292918	1.6004364988754875e-05
I want to spend time with this project as if it were my enemy	I want to spend time with this project as if it were my game	You do not want to spend time on the project	You do want to spend time on the project	2.5781860638450833e-23	1.3043002669614576e-23	1.0097402736261075e-15	6.416533822958944e-17	3.787506007471551e-36	1.1572852477057594e-36	2.5525992810806253e-35	1.4916695252132842e-35	0.765958725458015	0.3688354055229631	0.12920688966374538	0.9280025723735711
The project is as favorable as my enemy	The project is as favorable as my game	The project is not favorable	The project is favorable	2.5720353908461522e-24	1.7419144862015243e-23	2.6369730861648865e-14	6.885574745393881e-14	7.819000210557804e-30	5.122663998757459e-30	6.692998674862826e-30	2.120080167615681e-29	0.6041727002103622	0.7600542561200998	0.5387955354939493	0.8053955333229829
He's as bright as the north star.	He's as bright as a dead lightbulb.	He's very smart.	He's not very smart.	2.8966065108014976e-18	1.1793731987893913e-20	9.378242532953755e-14	1.1008695412041252e-14	1.9503883545636332e-25	1.0779077202513393e-26	4.205795328821099e-28	2.9399192223024254e-27	0.9476280899788413	0.8748460977010495	0.9978482513471901	0.21429550174563114
The rabbit has the speed of a racecar	The rabbit has the speed of a sloth	The rabbit is fast	The rabbit is slow	7.761899917681126e-18	4.196217393299864e-18	7.774606783259433e-12	3.949223609130399e-13	4.345791970878496e-22	2.088674254143727e-24	1.9367631746981167e-23	9.217073996550908e-23	0.9952167897131413	0.8263590238083747	0.9573350213797217	0.9778412133001751
The duck had all the noisiness of a racecar honking every time it passes a blade of grass	The duck had all the noisiness of a stack of papers beneath a paperweight	The duck is noisy	The duck is quiet	1.2102167208878658e-38	3.809871118053759e-33	2.525825885131126e-13	1.850008293912638e-12	8.163100961621135e-46	4.407677119551369e-47	1.0237091021069394e-40	1.3912819929522055e-40	0.9487709856254782	0.5761023284096756	7.973979964051243e-06	0.9999996831932171
That woman has the skin of a shedding snake.	That woman has the skin of a piece of glass.	That woman has dead, peeling skin.	That woman has smooth skin.	3.2514318043598434e-24	5.1057677656768593e-23	1.1611350711483413e-24	1.2612367543336296e-17	4.25465446998647e-37	4.249116002415998e-33	1.590702776830241e-38	1.6253093803205426e-31	0.00010012031891351433	0.9999999021292413	0.9639600820674158	0.9745226368523793
The novel has the emotional relatability of a boa constrictor.	The novel has the emotional relatability of an old friend.	The novel is not relatable.	The novel is relatable.	4.3463545435651845e-30	6.24326664094431e-25	3.3221414341000414e-18	2.2727857080819596e-16	8.686780709103296e-41	1.0899904312314035e-40	3.06623003319469e-38	1.0259875508181206e-34	0.44350438573983375	0.9997012328325146	0.0028250457605306406	0.9999989376193966
The house is as large as the Grand Canyon	The house is as large as a mousetrap	The house is enormous.	The house is tiny.	1.04629332406528e-15	8.130430366200617e-18	8.41961617232062e-14	9.102091562651052e-14	1.505621278977948e-24	9.938000666321769e-26	3.3679862974848956e-27	2.03690422159839e-27	0.938081042331678	0.3768631787094674	0.9977680515196573	0.020084463269757817
The movie has the depth of a Dick and Jane book	The movie has the depth of a Shakespearean play	The movie is simplistic.	The movie has a deep plot.	7.184607307627139e-19	2.2284400810672396e-19	7.224827021882624e-16	9.003210396510504e-17	1.0796761858762566e-28	9.598214501992027e-31	3.767931312737477e-31	9.073897270419557e-31	0.9911884328699371	0.7065891910689895	0.9965222651976611	0.4859598839712614
The average person has the emotions of a complex, sentient mammal	The average person has the emotions of a cold, unfeeling automaton	The average person has many emotions	The average person has no emotions	3.404000717630341e-25	1.0224924664759265e-23	3.446979514567389e-13	8.59965384227666e-15	9.730447647520034e-32	1.7267099741733756e-32	3.5547838683178685e-32	6.409424694617527e-29	0.8492898473436414	0.999445689187024	0.7324258998362162	0.9997306708475272
"The sponge has the absorption of a fat man at an ""All You Can Eat"" buffet"	The sponge has the absorption of a one-ply piece of toilet paper	The sponge has high absorbance	The sponge can absorb little	5.042008213310376e-32	3.082077042661401e-28	1.7705798920685252e-17	4.171288336598402e-18	2.873865395060553e-42	9.972358750873161e-43	1.9094077283206185e-38	4.980080767291745e-37	0.7423896184846583	0.9630748448153843	0.00015048817859446894	0.9999979975548092
The CEO's idea was as cutting-edge as a robot with emotions	The CEO's idea was as cutting-edge as MySpace	The CEO's idea was extremely novel.	The CEO's idea was outdated.	1.28641009091819e-27	1.7659857815384229e-25	3.990631663395942e-22	4.816761639466718e-22	1.674125307988942e-42	6.180488984704315e-42	1.8580587497911854e-40	2.0148535484126234e-37	0.2131390855877283	0.9990786690852612	0.00892962078848507	0.9999693263095417
The girl was as knowledgeable as Google	The girl was as knowledgeable as un untrained puppy	The girl was extremely smart.	The girl was ignorant.	1.401508391192267e-19	2.4981519636240957e-28	1.9505088918444675e-16	4.14169001012157e-16	9.281640168167047e-31	1.781393420242469e-31	2.135009643664972e-40	2.313293754149986e-38	0.8389778530448652	0.9908550949082512	0.999999999769975	1.2985865039480804e-07
Peter wears shoes that could be classified as ocean going vessels.	Peter wears shoes that could fit an elf.	Peter wears shoes in a very large size.	Peter wears shoes in a very small size.	2.1024493490513426e-30	3.850899580183992e-26	8.439526233050406e-24	1.0723603002135003e-23	1.5446080592177224e-42	6.556340714038083e-44	3.0013542752768374e-38	7.083709723728408e-38	0.9592817234001342	0.702396110171152	5.146105492378396e-05	0.9999990744489962
The atmosphere in Mexico City is a sauna	The atmosphere in Mexico City is glass	The atmosphere is smoggy	The atmosphere is clean	3.106978507612939e-17	1.1540247464049833e-18	7.92138720772398e-12	1.002616610098536e-11	1.0759440269188786e-26	9.302106502915114e-28	1.1728507243780636e-26	3.7821254815713625e-26	0.9204244286934732	0.7632984144364154	0.478453636686208	0.9759954716781603
The flower has the aroma of a mother's kiss	The flower has the aroma of satan's kiss	The flower smells good	The flower smells bad	4.1234893051359146e-20	4.749101391123819e-25	5.094140306273179e-13	5.3237645846682305e-14	4.069717567730049e-27	3.7722496749738107e-29	2.4364822841116575e-32	1.076791233976036e-31	0.9908160566782329	0.8154794404806125	0.9999940131774336	0.0028463817815361945
The relationship had the length of a marathon	The relationship had the length of paper clip	The relationship was long	The relationship was short	9.831738649845768e-19	5.672328865327658e-22	5.502324792991647e-13	7.0728407655177875e-12	6.529796830056338e-25	1.469228812664827e-25	2.188039139772928e-28	1.771712709609144e-27	0.8163240276643225	0.8900768215725522	0.9996650269124028	0.011915111788758186
George hit the ground like a ton of bricks	George hit the ground like a feather	George hit the ground hard	George hit the ground softly	4.101155405669262e-14	5.042030026619139e-16	6.378646192663449e-13	6.295431205966379e-16	6.48789839185593e-21	1.5216739171252117e-23	1.2762514825835961e-22	2.2196460891261878e-23	0.9976600846110426	0.14815259973009012	0.980708231558019	0.593278865592188
The movie has the depth of a one dimensional cartoon character.	The movie has the depth of an all encompassing black hole of outer space.	The movie is boring	The movie is profound	5.745936653141774e-23	1.1841457172094563e-30	4.652058322756535e-11	1.5662590897509353e-12	5.181924109760383e-29	2.1729294786448254e-32	6.339126418508347e-37	6.239984031663726e-39	0.9995808470670596	0.009747650449861766	0.9999999877668484	2.8716910976902523e-07
The writer had the depth of an empty bathtub.	The writer had the depth of the Mariana Trench.	The writer was dull.	The writer was profound.	2.9877590241228612e-24	3.116358228571137e-23	2.5058396237288002e-17	1.4259453519569197e-16	7.1536529782018e-33	3.2638064220521636e-33	3.7421152459993475e-33	2.724394883317464e-31	0.6866984264922985	0.9864505267638294	0.6565533362129029	0.9881618882176698
The cheerleader had the depth of an empty sink.	The cheerleader had the depth of the bottom of the ocean.	The cheerleader was superficial.	The cheerleader was profound.	1.88024593139976e-27	1.0342561789103161e-25	2.5578921727944382e-20	1.7465023825602945e-19	4.4533705577873334e-35	1.743438597033542e-36	8.208017606787283e-35	1.0336051325952713e-33	0.9623261411628141	0.926430709958685	0.3517284597787981	0.9983160853788344
Her reaction to the cockroach was as subtle as getting electrocuted during a grand mal seizure	Her reaction to the cockroach was as subtle as a scientist observing mold in a petri dish	Her reaction to the cockroach was histrionic	Her reaction to the cockroach was calm	3.27948502587976e-31	2.700390101556779e-31	1.7175308411343082e-19	3.1327072902299847e-18	1.3792442976880243e-40	1.6515203060060542e-40	8.758682230874863e-42	3.052375836899197e-39	0.4550813006087369	0.997138746377809	0.9402884073601183	0.9486711421309497
This song is as good to listen to as nails on a chalkboard.	This song is as good to listen to as the sound of angels ringing bells.	the song is unpleasant	the song is ethereally good.	1.3434316873447434e-22	5.379358436192601e-27	5.387729160546486e-15	2.81672065463087e-20	9.613563261952944e-32	2.3433953791503003e-37	1.4135703480526243e-38	5.490531414592806e-39	0.9999975624130168	0.27975469793028285	0.9999998529608531	0.02289342378935233
The homework has the complexity of theoretical physics	The homework has the complexity of a rock	The homework is impossible to fully understand	The homework is simple and straightforward	7.695753919717711e-22	8.783196158971565e-22	2.8574810567881946e-18	1.1614478300002042e-12	3.1533550913089803e-32	1.8807102923317456e-29	4.7402157710298846e-32	2.4114553699338663e-29	0.0016738765014243301	0.9980381489813678	0.3994839783289969	0.5618271892751185
That wave is the Sears Tower	That wave is an anthill	the wave is tall	the wave is short	6.645566142353994e-18	3.620236864484925e-18	4.291083011266195e-15	9.327823484025603e-15	3.5985721969598283e-29	8.579698715349063e-30	2.6246805750771098e-28	8.139011592281027e-29	0.8074808094822498	0.23669676108267837	0.12057385244918366	0.9046380305455235
The temperature made it feel like I was in an icebox	The temperature made it feel like I was in a broiler	The temperature was cold.	The temperature was hot.	4.262999581611883e-17	2.1155043778377706e-17	4.505898730409293e-13	5.692145066602302e-13	3.421063514962524e-27	6.276829364107857e-29	1.7235998220002783e-29	1.9329801916986274e-27	0.9819829724597878	0.9911620063923673	0.9949870573654449	0.9685489959771186
Listening to classical music feels like an ocean of emotions	Listening to classical music feels like being in a coma	classical music is intense	classical music is dull	1.1923670473411613e-17	7.888042850295278e-18	5.199108082450688e-15	1.4826454292386154e-14	7.5768816261733395e-28	9.072759691000454e-30	1.062264477002015e-28	8.810926325492815e-27	0.9881674203431144	0.9880874029634725	0.8770405704087381	0.9989713423319689
The counter is a snake	The counter is a ruler.	The counter is curvy.	The counter is straight.	8.8628937419753e-15	3.321735924007887e-18	1.1775139001660949e-17	3.392077836210992e-16	1.6845112617925843e-25	1.6030985007656942e-24	6.56473127106224e-27	2.080880524506236e-24	0.0950868796544827	0.9968551360794284	0.962490648752067	0.5648459207371945
It's about as warm as an egg in a frying pan.	It's about as warm as an icecube.	It's very hot.	It's not hot at all.	6.552138664257809e-22	9.055033739582051e-20	1.5988027432672375e-12	4.275756155483254e-15	1.2219874762562262e-28	4.4525155682414855e-30	4.12794220425126e-28	1.5964624570921322e-27	0.9648442861448129	0.7945537645617303	0.228411876273542	0.9972187682392386
That book has the affect of A sleeping pill	That book has the affect of A caffine pill	The book is boring	The book is exciting	1.675034114820322e-25	4.9177269414233905e-29	5.1364403136528144e-11	2.9524970307420335e-11	1.0421625268259699e-30	6.411095657438109e-34	7.402600090724578e-37	4.9198672501788446e-36	0.9993852058591183	0.8692149530980022	0.9999992896890224	0.007615546597278046
You're as expressive as an actor	You're as expressive as a robot	You're very expressive	You're unexpressive	6.845464182715472e-18	2.2592047370089497e-17	3.33126792345936e-13	1.4313148439042262e-14	5.66239985140617e-24	3.497959200934562e-27	1.5471410408392988e-23	4.881889681269811e-24	0.9993826293170367	0.2398574019821614	0.2679308549569604	0.9992839955683439
He's as deep as a puddle	He's as deep as the sea	He's not a deep thinker	He's a very deep thinker	3.363431400213639e-14	5.268097456809993e-14	1.1620438948159775e-12	4.583434467742811e-13	4.878604464184567e-20	2.4575054115544863e-23	2.7559225043149564e-22	3.2143900845127357e-21	0.9994965223906473	0.9210333394321035	0.9943827342932604	0.9924126833529451
That teacher is Google.	That teacher is America Online.	That teacher is knowledgeable.	That teacher is out-of-date.	3.419185659342377e-19	3.264744495567731e-23	1.994424782154659e-18	6.915404230290618e-20	3.071291101474742e-28	8.961929314432666e-30	3.300555453863919e-32	1.9154019853110352e-33	0.9716476324995201	0.05484964262068177	0.9998925467925522	0.00021368085301643253
Your momma is a hot air balloon.	Your momma is a slick lynx.	Your momma is bloated.	Your momma is sexy.	1.000803694680501e-18	5.6836078030504384e-24	1.3357888822028629e-19	2.8953611127740895e-16	5.132331780741055e-28	2.417408924097903e-26	1.9321992227368394e-34	4.368909751362791e-31	0.02078934156415454	0.9995579343191583	0.9999996235242424	1.807236976441874e-05
The hotel bed was as luxurious as 24 karat gold	The hotel bed was as luxurious as a sleeping bag	The bed was very luxurious.	The hotel bed was not luxurious at all.	1.618473967127599e-22	2.2997561295604173e-20	5.1365715891533326e-17	1.7408277245420173e-20	8.125771135698615e-35	1.6412559555564858e-35	6.155365004649114e-33	2.572378159521482e-32	0.831959516419691	0.8069156278896316	0.013029120897186988	0.999362376233183
The dress had the thickness of cellophane.	The dress had the thickness of a solid piece of wood.	The dress was sheer.	The dress was solid.	1.8158229735749522e-22	5.189214209040758e-25	8.826854419329348e-16	3.984435625833515e-17	2.4136641342010342e-29	4.1464303900086465e-32	7.994580129739725e-34	6.54525713603872e-33	0.9982850474513044	0.8911519375831154	0.9999668789239258	0.13633236786134512
The whirlpool had the suction power of an Olympic diver coming up for air	The whirlpool had the suction power of a vacuum after sucking up a cheeseburger wrapper	The whirlpool had a strong suction	The suction of the whirlpool was weak	4.2593345983594605e-28	1.5800085543761198e-33	1.422251251378127e-16	1.6394187914001883e-17	1.1154447196632676e-37	4.4879472249037805e-39	3.6607012092764734e-42	9.371125926025445e-44	0.9613216094589281	0.024960299393203902	0.999967182765666	2.0880214907391416e-05
Darcy had the dancing skill of Michael Jackson with bionic legs	Darcy had the dancing skill of a six-legged spider on crutches	Darcy is a great dancer	Darcy can hardly dance at all	1.551396624079488e-30	3.4490905950544847e-28	4.1915064268538386e-14	9.088398357566233e-19	1.4642729493141024e-38	3.308682189218545e-42	1.2694440437608525e-37	1.7413497583996212e-38	0.9997740902932514	0.12062725592126904	0.10341850345431419	0.9998100293395557
My anger is like a universe.	My anger is like a bobbing wave.	My anger is vast.	My anger is fluctuating.	1.712460647904889e-19	1.9858344847979234e-22	2.6920590385186713e-16	6.511789117326843e-17	7.232290577070362e-26	2.884021087531166e-29	1.2033623817183513e-30	2.783666279062673e-31	0.9996013888748082	0.18786608489010329	0.9999833615319131	0.009559760530043223
His arrival was as exciting as a show of fireworks	His arrival was as exciting as a snail race	He created much excitement	People were bored by his appearance	1.1658076990504041e-18	2.728541975627204e-18	4.895133627352736e-15	5.895421437106752e-18	3.1824748350872967e-27	1.6599907434242132e-32	6.6847892966779045e-28	1.018076263544764e-28	0.9999947839899107	0.13216850996362636	0.8264121122964704	0.9998369748728408
He was as angry as a wild beast	He was as angry as a zen master	He was angry	He was calm, and not angry	4.338403424527368e-15	1.583207040566011e-17	6.545062416438139e-09	6.935764470666412e-15	6.822099598300764e-20	1.2005914081759186e-25	2.2288192488388006e-22	6.524415339600807e-26	0.9999982401469255	0.00029264400924103887	0.996743581285914	0.3520938668300243
You're smooth as a ball	You're smooth as a cactus	You're very smooth	You're very rough and not smooth	2.420317350887071e-17	1.8543842319454116e-17	3.442518256315643e-13	4.2053012147532597e-19	6.717398652530503e-23	2.7243858767970696e-30	1.758673229563183e-23	2.273490392940775e-29	0.9999999594428451	1.2927287546755097e-06	0.7925131766191711	0.8929904998318887
The woman had the toughness of a rhino.	The woman had the toughness of a guinea pig.	The woman was very tough.	The woman was not very tough.	1.5346166888271649e-21	7.083544007932071e-24	1.8275029707058276e-16	1.5912833987695221e-18	4.583630865695892e-30	3.4261072597527895e-33	3.00477726735469e-32	3.1493126996956608e-34	0.999253092499188	0.010372306450552973	0.9934872419540329	0.08418284587754273
That man had the reliability of a surgeon with ten years of experience.	That man had the reliability of a ten-year old surgeon.	The man was very reliable.	The man couldn't be relied on at all.	3.2707894456755426e-31	1.0186968010009777e-30	1.3091251334062412e-16	3.033195225513368e-20	9.310640921516506e-40	2.1287200342029222e-43	1.1255652597808722e-39	3.1054222963832784e-42	0.9997714192322867	0.0027513980346046745	0.45271360698843044	0.93584896811808
The moth reminded me of the Silence of the Lambs	The moth reminded me of summers at grandma's	The moth reminded me of something frightening.	The moth reminded me of something comforting.	5.842801938895093e-20	9.740036436776705e-23	4.734328163737007e-23	1.189492819450108e-22	9.497969389635358e-33	2.749050665694718e-33	3.656202765741301e-37	2.1386494974003078e-36	0.7755330967635434	0.8540012420491475	0.9999615069087169	0.0007773545373961165
The butterfly had the coloration of A mud fence	The butterfly had the coloration of A peacock's plumage	The butterfly's coloration is drab	The butterfly's coloration is beautiful	3.1244771656052042e-30	1.0593912953203826e-28	2.384047295472393e-18	2.0237875932455678e-16	3.5856969522929043e-41	3.691978557604567e-40	3.352273308013833e-41	3.610449531871894e-38	0.08852374366320084	0.9990723693526278	0.5168221854174359	0.9898776947540157
The selection at the store was like that of A lonely street vendor	The selection at the store was like that of A huge department store	The store has a limited selection of items	The store has a wide range of items	3.556426867952559e-31	6.535297433466343e-27	3.079918794568058e-14	2.8501399854556546e-13	3.63230023849213e-40	5.634340183602247e-41	2.7736184968487743e-38	2.2530734713996433e-35	0.8657126538841109	0.9987704758406404	0.012926604484409023	0.9999974992710335
The CEO was a lumberer.	The CEO was a sculptor.	The CEO was clumsy	The CEO was careful.	1.6797606663681166e-20	9.558373227888308e-19	9.20456776304454e-15	3.8809574778756464e-17	2.752362994119983e-28	3.948611499875417e-29	1.728750916890448e-27	1.1914743534960823e-27	0.8745366926830327	0.40800768542708177	0.13734433891241898	0.967922515783926
The man had the coordination of an acrobat	The man had the coordination of a drunken sailor	He was very coordinated	He was very uncoordinated	1.0198355253260563e-16	1.001606765408317e-16	1.6836928047312517e-13	3.819453960521978e-14	6.510548857788962e-24	3.862568365762409e-25	2.4567824203002756e-24	6.740294944465443e-23	0.9439948211254061	0.9648326388505261	0.7260297022478501	0.9943020894067736
Adam is as strong as a tsunami.	Adam is as strong as a gentle wave	Adam is strong.	Adam is weak.	3.348524298789586e-21	1.4216252905240117e-19	2.3098377265442486e-15	7.461792232249278e-16	1.9937690660987647e-27	2.645214400077039e-29	5.505576342340504e-29	2.766233276115548e-30	0.986906313096541	0.047840500743871466	0.9731281256308061	0.09467443211857829
Lisa is sharp as an axe.	Lisa is sharp as an sponge.	Lisa is smart.	Lisa is dumb.	3.466013592851415e-20	6.40017460387591e-26	1.3930582541107874e-14	7.691492476368021e-16	2.282923233196606e-26	2.3695531911361746e-30	1.2961401875084385e-32	5.1999847556486254e-36	0.9998962160779146	0.0004010291063037835	0.9999994322457134	2.1944953013750168e-06
His house seemed to be made out of hand sanitizer.	His house seemed to be made out of bacteria.	The house was really clean.	The house was disgusting.	2.367300508875918e-25	1.548983521974796e-23	1.1677684883691425e-14	8.179095506242493e-15	6.445967137356058e-34	1.123521889848703e-34	1.5086737768358514e-32	1.923678310808048e-31	0.8515722942710184	0.9272769076523553	0.04097533584765522	0.9994162921757644
That haunted house has a fear factor of a bunny eating a carrot	That haunted house has a fear factor of being force fed roaches by a zombie	The haunted house was mild and tame	The haunted house was scary and sickening	7.839799435324206e-27	8.052015949849853e-37	1.2923780422637129e-17	6.227756215666763e-18	3.440585728873928e-37	3.841599307220111e-40	5.736596498231536e-49	6.121221816359472e-49	0.9988846914330898	0.5162182160294468	0.9999999999983327	1.5934045477104632e-09
The students are as focused as cardiothoracic surgeons	The students are as focused as young puppies	The students are as focused as can be.	The students have a total lack of focus.	4.338621881160987e-21	2.046491280231675e-20	1.7479687209041822e-19	1.8198329416264925e-20	4.150966126835036e-35	5.819722538028924e-39	3.3283425941874517e-34	3.3428814116005724e-37	0.9998598180148917	0.0010033604420595875	0.11088643083120141	0.9828885975327079
The elephant is a whale.	The elephant is a mouse.	The elephant is large.	The elephant is small.	3.4416708956745364e-17	7.182590432089634e-16	2.3911654941292468e-14	8.767021351313424e-16	1.6097789128177018e-23	2.858858473050802e-23	1.58085541280626e-22	2.0988449562970646e-21	0.3602393243874346	0.9299555119440783	0.09241865504808061	0.9865619375744638
The meaning of the poem was as accessible as Virgil's Aeneid.	The meaning of the poem was as accessible as childhood fairytale.	The meaning is not self-explanatory; it requires education from experts in understanding it.	The meaning is easy to decipher without much expertise.	2.8676969803508894e-29	8.543698418291364e-32	3.2494702001972755e-33	2.0944497475730004e-25	2.89320445257532e-56	1.966511940171891e-46	5.848614659201225e-60	7.666844728220226e-49	1.4712366566646774e-10	0.9999999999923714	0.9997978907921587	0.003883561502565812
The scene was as refreshing as lemonade	The scene was as refreshing as an empty glass	The scene was totally refreshing.	The scene wasn't refreshing at all.	9.418130553563665e-17	6.76175758155749e-20	1.3277380270194584e-17	3.622775129665794e-20	4.169260545720638e-29	9.747133189851778e-31	1.8171302996637798e-32	3.693752605935722e-33	0.9771555057373544	0.16893405958231208	0.9995643499256534	0.003775271779187814
The car is a whale	The car is a amoeba	The car is large	The car is small	7.303312710638628e-13	7.525534944368664e-17	1.1575913789505198e-11	8.886033657636099e-11	2.4344557060692434e-18	3.584508060380404e-18	3.31506900739836e-23	6.545789824296736e-23	0.4044642567279042	0.6638153872821952	0.9999863828951272	1.8261000341932168e-05
The chair's legs are twigs	The chair's legs are tree trunks	The legs are thin and brittle	The legs are thick and heavy	1.72502368416214e-18	8.789917652407546e-18	2.2720847034895408e-15	6.123864937238213e-14	5.502918120601491e-26	2.04773448916034e-26	4.3008381011948655e-28	2.491913371832932e-24	0.72880033091273	0.9998274379844616	0.9922450503086478	0.9918494584638888
His smile was a closed door.	His smile was an open door.	His smile was not inviting.	His smile was inviting.	1.2255462768482408e-18	1.4425668319092516e-16	3.3314581194932905e-17	4.238179253833764e-15	2.9815720920520065e-27	1.410519425333862e-26	2.318580970166581e-27	2.2619228192639268e-23	0.1744959831358801	0.9998975056394963	0.5625445259884536	0.9993767955425643
That business meeting was a coup d'état	That business meeting was a royal coronation.	The business meeting was when they betrayed the leader.	The business meeting was when they selected the leader.	2.9607522246743207e-19	1.0076736877025555e-23	4.254643657780477e-27	5.459097168136729e-25	1.0029079607910668e-36	6.702585043858835e-36	2.6395736656418645e-41	7.299821733711893e-38	0.1301549375472613	0.9996385364393544	0.9999736814912317	0.010773717113799302
I have as many book ideas as There are days in a year	I have as many book ideas as There are 00's in one hundred	I have over 300 book ideas	I only have a few book ideas.	7.665316293501867e-21	1.4889615234958649e-30	3.0453955701446225e-14	3.906684074903881e-17	4.892359527660162e-27	4.7603298875549224e-32	3.10241086514494e-37	9.745405582562517e-42	0.9999902699637211	3.141137615087209e-05	0.9999999999365866	2.0472122333465042e-10
The bear is a puppy dog	The bear is a T-rex	The bear is sweet and docile	The bear is aggressive	1.431301739085517e-17	1.4868047150379457e-15	2.097874800207791e-15	1.0233878949732272e-12	6.396980328307797e-25	1.6154507165837148e-23	7.458428476802528e-25	8.451358393101281e-22	0.03809040233005601	0.9991182657534591	0.46169553120283124	0.9812438311517893
The fact that he drives that car tells you his parents never loved him.	The fact that he drives that car tells you he was never bullied in high school.	The car demonstrates the underlying insecurities of the driver.	The car demonstrates the driver's secure sense of themselves.	5.392749047553365e-29	1.2787170021503563e-30	4.8253931188636104e-27	2.4345813844870994e-29	3.212020304675078e-46	3.354635634047221e-51	6.010276506453129e-48	1.1851188069707448e-50	0.9999895561040081	0.0019679403478086626	0.9816318751515314	0.7793848133844348
